Timestamp                       Thread     Type        Activity             PID    TTL  
2024-10-30 10:19:58.334904-0300 0x1e8f0    Default     0x59f97              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:process] [xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:81404733-0CD1-496A-862F-28EB85D75C74]:11719:11719] Memory Limits: active 1000 inactive 1000
 <private>
2024-10-30 10:19:58.334946-0300 0x1e8f0    Default     0x59f97              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:process] [xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:81404733-0CD1-496A-862F-28EB85D75C74]:11719:11719] This process will be managed.
2024-10-30 10:19:58.334983-0300 0x1e8f0    Default     0x59f97              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:ttl] Now tracking process: [xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:81404733-0CD1-496A-862F-28EB85D75C74]:11719:11719]
2024-10-30 10:19:58.335022-0300 0x1e8f0    Default     0x59f97              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:ttl] Existing process in RBProcessIndex is: (null)
2024-10-30 10:19:58.335855-0300 0x1e6f3    Activity    0x59fb1              1008   0    UIKitSystem: (RunningBoardServices) observedProcessStatesDidChange
2024-10-30 10:19:58.335894-0300 0x1e463    Activity    0x59f15              372    0    WindowServer: (RunningBoardServices) observedProcessStatesDidChange
2024-10-30 10:19:58.335125-0300 0x1e8f0    Default     0x59f97              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:ttl] existingProcess in RBProcessManager is: (null)
2024-10-30 10:19:58.335948-0300 0x1e7da    Activity    0x59e6b              647    0    gamepolicyd: (RunningBoardServices) observedProcessStatesDidChange
2024-10-30 10:19:58.335235-0300 0x1e8f0    Default     0x59f97              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:ttl] Existing process in RBProcessIndex is: (null)
2024-10-30 10:19:58.335380-0300 0x1e8f4    Default     0x59f97              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:ttl] Existing process in RBProcessIndex is: (null)
2024-10-30 10:19:58.335418-0300 0x1e8f0    Default     0x59f97              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:ttl] Existing process in RBProcessIndex is: (null)
2024-10-30 10:19:58.336553-0300 0x1e689    Default     0x0                  4485   0    Safari: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x11e0af010 - ProcessAssertion::acquireSync Successfully took RBS assertion 'Jetsam Boost' for process with PID=11719
2024-10-30 10:19:58.335475-0300 0x1e8f4    Default     0x59f97              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:monitor] Calculated state for xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:81404733-0CD1-496A-862F-28EB85D75C74]:11719: running-suspended (role: None) (endowments: (null))
2024-10-30 10:19:58.336574-0300 0x1e689    Default     0x0                  4485   0    Safari: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x11e0a4840 - ProcessAssertion::acquireSync Trying to take RBS assertion 'WebProcess Foreground Assertion' for process with PID=11719
2024-10-30 10:19:58.335700-0300 0x1e8f0    Default     0x59f97              377    0    runningboardd: (AppServerSupport) [com.apple.libxpc.OSLaunchdJob:all] <OSLaunchdJob | handle=28547E5E-073A-4DCF-BD77-9F6D71F274EF>: copyJobWithPid:11719 created a job
2024-10-30 10:19:58.335887-0300 0x1e8f0    Default     0x59f97              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:ttl] Acquiring assertion targeting [xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:81404733-0CD1-496A-862F-28EB85D75C74]:11719:11719](WebProcess11719) from originator [app<application.com.apple.Safari.59603.59758(502)>:4485] with description <RBSAssertionDescriptor| "Jetsam Boost" ID:377-4485-4771 target:11719<WebProcess11719> attributes:[
	<RBSDomainAttribute| domain:"com.apple.webkit" name:"BoostedJetsam" sourceEnvironment:"(null)">
	]>
2024-10-30 10:19:58.337107-0300 0x1e463    Default     0x59f15              372    0    WindowServer: (RunningBoardServices) [com.apple.runningboard:process] Hit the server for a process handle 119e691e00002dc7 that resolved to: [xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:81404733-0CD1-496A-862F-28EB85D75C74]:11719:11719]
2024-10-30 10:19:58.335906-0300 0x1e8f4    Default     0x59f97              377    0    runningboardd: (AppServerSupport) [com.apple.libxpc.OSLaunchdJob:all] <OSLaunchdJob | handle=28547E5E-073A-4DCF-BD77-9F6D71F274EF>: monitor initial info is running, pid=11719
2024-10-30 10:19:58.337177-0300 0x1e463    Default     0x59f15              372    0    WindowServer: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 11719 (xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:81404733-0CD1-496A-862F-28EB85D75C74]:11719, running-suspended-NotVisible
2024-10-30 10:19:58.336140-0300 0x1e8f0    Default     0x59f97              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:ttl] Assertion 377-4485-4771 (target:[xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:81404733-0CD1-496A-862F-28EB85D75C74]:11719:11719](WebProcess11719)) will be created as active
2024-10-30 10:19:58.337471-0300 0x1e6f3    Default     0x59fb1              1008   0    UIKitSystem: (RunningBoardServices) [com.apple.runningboard:process] Hit the server for a process handle 119e691e00002dc7 that resolved to: [xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:81404733-0CD1-496A-862F-28EB85D75C74]:11719:11719]
2024-10-30 10:19:58.336278-0300 0x1e8f4    Default     0x59f97              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:general] [xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:81404733-0CD1-496A-862F-28EB85D75C74]:11719:11719] reported to RB as running
2024-10-30 10:19:58.337531-0300 0x1e6f3    Default     0x59fb1              1008   0    UIKitSystem: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 11719 (xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:81404733-0CD1-496A-862F-28EB85D75C74]:11719, running-suspended-NotVisible
2024-10-30 10:19:58.336558-0300 0x1e3e1    Activity    0x59f98              377    0    runningboardd: (RunningBoard) state update
2024-10-30 10:19:58.336606-0300 0x1e8f0    Activity    0x59f99              377    0    runningboardd: (RunningBoard) lookupHandleForKey
2024-10-30 10:19:58.336851-0300 0x1e8ec    Default     0x59f97              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:monitor] Calculated state for xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:81404733-0CD1-496A-862F-28EB85D75C74]:11719: running-suspended (role: None) (endowments: (null))
2024-10-30 10:19:58.337012-0300 0x1e8f0    Activity    0x59f9a              377    0    runningboardd: (RunningBoard) lookupHandleForKey
2024-10-30 10:19:58.338333-0300 0x1e689    Default     0x0                  4485   0    Safari: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x11e0a4840 - ProcessAssertion::acquireSync Successfully took RBS assertion 'WebProcess Foreground Assertion' for process with PID=11719
2024-10-30 10:19:58.336582-0300 0x1e8f4    Default     0x59f97              377    0    runningboardd: (AppServerSupport) [com.apple.libxpc.OSLaunchdJob:all] <OSLaunchdJob | handle=28547E5E-073A-4DCF-BD77-9F6D71F274EF>: starting monitoring
2024-10-30 10:19:58.337274-0300 0x1e8f0    Activity    0x59f9b              377    0    runningboardd: (RunningBoard) acquireAssertionWithDescriptor
2024-10-30 10:19:58.337476-0300 0x1e8ec    Default     0x59f97              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:process] [xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:81404733-0CD1-496A-862F-28EB85D75C74]:11719:11719] Set jetsam priority to 40 [0] flag[1]
2024-10-30 10:19:58.337724-0300 0x1e8f0    Default     0x59f9b              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:ttl] Acquiring assertion targeting [xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:81404733-0CD1-496A-862F-28EB85D75C74]:11719:11719](WebProcess11719) from originator [app<application.com.apple.Safari.59603.59758(502)>:4485] with description <RBSAssertionDescriptor| "WebProcess Foreground Assertion" ID:377-4485-4772 target:11719<WebProcess11719> attributes:[
	<RBSDomainAttribute| domain:"com.apple.webkit" name:"Foreground" sourceEnvironment:"(null)">
	]>
2024-10-30 10:19:58.337836-0300 0x1e8ec    Default     0x59f97              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:ttl] [xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:81404733-0CD1-496A-862F-28EB85D75C74]:11719:11719] Suspending task.
2024-10-30 10:19:58.338186-0300 0x1e8f0    Default     0x59f9b              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:ttl] Assertion 377-4485-4772 (target:[xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:81404733-0CD1-496A-862F-28EB85D75C74]:11719:11719](WebProcess11719)) will be created as active
2024-10-30 10:19:58.338342-0300 0x1e3e1    Activity    0x59f9c              377    0    runningboardd: (RunningBoard) state update
2024-10-30 10:19:58.338454-0300 0x1e8ec    Default     0x59f97              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:process] [xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:81404733-0CD1-496A-862F-28EB85D75C74]:11719:11719] Shutdown sockets (ALL)
2024-10-30 10:19:58.338543-0300 0x1e1d6    Default     0x59f9b              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:monitor] Calculated state for xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:81404733-0CD1-496A-862F-28EB85D75C74]:11719: running-active (role: UserInteractiveFocal) (endowments: (null))
2024-10-30 10:19:58.339284-0300 0x1e7da    Default     0x59e6b              647    0    gamepolicyd: (RunningBoardServices) [com.apple.runningboard:process] Hit the server for a process handle 119e691e00002dc7 that resolved to: [xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:81404733-0CD1-496A-862F-28EB85D75C74]:11719:11719]
2024-10-30 10:19:58.338580-0300 0x1e8ec    Default     0x59f97              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:ttl] [xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:81404733-0CD1-496A-862F-28EB85D75C74]:11719:11719] Set darwin role to: None
2024-10-30 10:19:58.339314-0300 0x1e7da    Default     0x59e6b              647    0    gamepolicyd: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 11719 (xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:81404733-0CD1-496A-862F-28EB85D75C74]:11719, running-suspended-NotVisible
2024-10-30 10:19:58.338792-0300 0x1e8ec    Default     0x59f97              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:process] 11719 Set Darwin GPU to "deny"
2024-10-30 10:19:58.338963-0300 0x1e8ec    Default     0x59f97              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:process] [xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:81404733-0CD1-496A-862F-28EB85D75C74]:11719:11719] set Memory Limits to Soft Inactive (1000)
2024-10-30 10:19:58.338378-0300 0x1e8f0    Activity    0x59f9d              377    0    runningboardd: (RunningBoard) lookupHandleForKey
2024-10-30 10:19:58.339499-0300 0x1e8f2    Activity    0x59f9e              377    0    runningboardd: (RunningBoard) lookupProcessName
2024-10-30 10:19:58.340019-0300 0x1e464    Activity    0x59f16              372    0    WindowServer: (RunningBoardServices) observedProcessStatesDidChange
2024-10-30 10:19:58.340034-0300 0x1e3e3    Activity    0x59fb2              1008   0    UIKitSystem: (RunningBoardServices) observedProcessStatesDidChange
2024-10-30 10:19:58.340060-0300 0x1e90b    Activity    0x59e6c              647    0    gamepolicyd: (RunningBoardServices) observedProcessStatesDidChange
2024-10-30 10:19:58.339681-0300 0x1e8ec    Default     0x59f9b              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:process] [xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:81404733-0CD1-496A-862F-28EB85D75C74]:11719:11719] Set jetsam priority to 100 [0] flag[1]
2024-10-30 10:19:58.340055-0300 0x1e464    Default     0x59f16              372    0    WindowServer: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 11719 (xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:81404733-0CD1-496A-862F-28EB85D75C74]:11719, running-active-NotVisible
2024-10-30 10:19:58.340125-0300 0x1e3e3    Default     0x59fb2              1008   0    UIKitSystem: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 11719 (xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:81404733-0CD1-496A-862F-28EB85D75C74]:11719, running-active-NotVisible
2024-10-30 10:19:58.340099-0300 0x1e90b    Default     0x59e6c              647    0    gamepolicyd: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 11719 (xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:81404733-0CD1-496A-862F-28EB85D75C74]:11719, running-active-NotVisible
2024-10-30 10:19:58.339722-0300 0x1e8ec    Default     0x59f9b              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:ttl] [xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:81404733-0CD1-496A-862F-28EB85D75C74]:11719:11719] Resuming task.
2024-10-30 10:19:58.339777-0300 0x1e8ec    Default     0x59f9b              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:ttl] [xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:81404733-0CD1-496A-862F-28EB85D75C74]:11719:11719] Set darwin role to: UserInteractiveFocal
2024-10-30 10:19:58.339814-0300 0x1e8ec    Default     0x59f9b              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:process] 11719 Set Darwin GPU to "allow"
2024-10-30 10:19:58.344756-0300 0x1e98f    Default     0x0                  11719  0    com.apple.WebKit.WebContent: (CoreAnalytics) [com.apple.CoreAnalytics:client] XPC message reply connection invalidated (client likely exiting): Connection invalid
2024-10-30 10:19:58.344831-0300 0x1e98f    Default     0x0                  11719  0    com.apple.WebKit.WebContent: (CoreAnalytics) [com.apple.CoreAnalytics:client] XPC message reply connection invalidated (client likely exiting): Connection invalid
2024-10-30 10:19:58.361093-0300 0x1e410    Default     0x0                  465    0    mDNSResponder: (CFNetwork) [com.apple.cfnetwork:h3stream] 0x15413db48 ID=92 Task <927CC8B2-434A-4ACC-91AC-8FD414604F89>.<1327> received response, status 200 content K
2024-10-30 10:19:58.361350-0300 0x1e410    Default     0x0                  465    0    mDNSResponder: (CFNetwork) Task <927CC8B2-434A-4ACC-91AC-8FD414604F89>.<1327> response ended
